"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.473392068E1,-3.694518089E0,-9.466006279E0,7.680960894E-1,1.019042248E1
3.473632558E1,-3.768695593E0,-9.202795982E0,9.403793216E-1,9.988935561E0
3.473873042E1,-3.818944931E0,-8.951549530E0,1.086341500E0,9.792584808E0
3.474113532E1,-3.876372576E0,-8.719446182E0,1.210768223E0,9.618781927E0
3.474354021E1,-3.909872293E0,-8.494520187E0,1.308874011E0,9.442305107E0
3.474594511E1,-3.950550079E0,-8.293522835E0,1.399801254E0,9.292406066E0
3.474834995E1,-4.007977962E0,-8.092526436E0,1.502692580E0,9.154832410E0
3.475075485E1,-4.043870449E0,-7.925028801E0,1.600798368E0,9.039995858E0
3.475315975E1,-4.113262177E0,-7.767102242E0,1.634297848E0,8.939671829E0
3.475556464E1,-4.165904045E0,-7.661818027E0,1.653440475E0,8.876490151E0
3.475796954E1,-4.228117466E0,-7.566105366E0,1.655833244E0,8.824098336E0
3.476037438E1,-4.261617184E0,-7.467999458E0,1.639083505E0,8.753227500E0
3.476277928E1,-4.280759811E0,-7.427321434E0,1.634297848E0,8.727023416E0
3.476518417E1,-4.259224415E0,-7.372286797E0,1.588834286E0,8.661177727E0
3.476758907E1,-4.261617184E0,-7.348358154E0,1.548156261E0,8.634612695E0
3.476999391E1,-4.232903481E0,-7.334001541E0,1.500299811E0,8.599764532E0
3.477239881E1,-4.204189301E0,-7.329215527E0,1.442872047E0,8.571726060E0
3.477480370E1,-4.189832687E0,-7.324429989E0,1.387837172E0,8.551494877E0
3.477720860E1,-4.153940201E0,-7.336394310E0,1.316052437E0,8.532871421E0
3.477961344E1,-4.106083870E0,-7.367500782E0,1.229910851E0,8.523653748E0
3.478201834E1,-4.074976921E0,-7.393822193E0,1.122233868E0,8.516657348E0
3.478442324E1,-4.041477680E0,-7.427321434E0,1.004985452E0,8.515200601E0
3.478682813E1,-3.991228104E0,-7.494320393E0,8.662018180E-1,8.534930903E0
3.478923303E1,-3.945764542E0,-7.558926582E0,7.369893789E-1,8.558596978E0
3.479163787E1,-3.895515203E0,-7.637889862E0,5.766702294E-1,8.593308373E0
3.479404277E1,-3.859622955E0,-7.702496052E0,4.354937077E-1,8.626400730E0
3.479644766E1,-3.816552162E0,-7.798209190E0,2.703889608E-1,8.686267736E0
3.479885256E1,-3.773481369E0,-7.877171993E0,1.100698411E-1,8.735050980E0
3.480125740E1,-3.751945972E0,-7.977670670E0,-5.264209956E-2,8.816070501E0
3.480366230E1,-3.732803345E0,-8.070990562E0,-2.249253243E-1,8.895240349E0
3.480606719E1,-3.706482172E0,-8.171489716E0,-3.948157430E-1,8.981488392E0
3.480847209E1,-3.692125320E0,-8.291130066E0,-5.527420044E-1,9.092862634E0
3.481087693E1,-3.684946775E0,-8.398807526E0,-7.130611539E-1,9.199307409E0
3.481328183E1,-3.696911097E0,-8.520841599E0,-8.757730722E-1,9.329462561E0
3.481568672E1,-3.692125320E0,-8.611768723E0,-1.033699393E0,9.426711216E0
3.481809162E1,-3.675375462E0,-8.700303078E0,-1.203589797E0,9.521149449E0
3.482049652E1,-3.708875179E0,-8.793622971E0,-1.363908887E0,9.640736875E0
3.482290136E1,-3.725624800E0,-8.884550095E0,-1.505085468E0,9.750938047E0
3.482530626E1,-3.763910055E0,-8.961120605E0,-1.636690736E0,9.856341003E0
3.482771115E1,-3.799802303E0,-9.044869423E0,-1.761117458E0,9.967431722E0
3.483011605E1,-3.830909014E0,-9.099904060E0,-1.875972986E0,1.005004440E1
3.483252089E1,-3.873979807E0,-9.169296265E0,-1.978864312E0,1.014887272E1
3.483492579E1,-3.921836376E0,-9.219545364E0,-2.103291035E0,1.023741425E1
3.483733068E1,-3.955335855E0,-9.248259544E0,-2.239681959E0,1.030490959E1
3.483973558E1,-3.984049797E0,-9.296115875E0,-2.361716032E0,1.038595811E1
3.484214042E1,-4.036691666E0,-9.351150513E0,-2.469393015E0,1.048030521E1
3.484454532E1,-4.077369690E0,-9.396614075E0,-2.574677229E0,1.056173577E1
3.484695021E1,-4.130012035E0,-9.456435204E0,-2.675175667E0,1.066009995E1
3.484935511E1,-4.163511276E0,-9.487542152E0,-2.766103029E0,1.072378703E1
3.485175995E1,-4.158725739E0,-9.521040916E0,-2.842673302E0,1.077153710E1
3.485416485E1,-4.139583111E0,-9.537791252E0,-2.907279491E0,1.079619768E1
3.485656974E1,-4.130012035E0,-9.552147865E0,-2.974278450E0,1.082344033E1
3.485897464E1,-4.086941242E0,-9.549755096E0,-3.036491871E0,1.082225457E1
3.486137948E1,-4.029513359E0,-9.552147865E0,-3.072384357E0,1.081295762E1
3.486378438E1,-3.979264021E0,-9.566504478E0,-3.117847919E0,1.082005202E1
3.486618928E1,-3.890729666E0,-9.568898201E0,-3.105883837E0,1.078647786E1
3.486859417E1,-3.818944931E0,-9.568898201E0,-3.096312523E0,1.075803441E1
3.487099907E1,-3.720839262E0,-9.564111710E0,-3.074777126E0,1.071312895E1
3.487340391E1,-3.637090445E0,-9.561718941E0,-3.034099102E0,1.067055075E1
3.487580881E1,-3.572484255E0,-9.564111710E0,-2.983849764E0,1.063664590E1
3.487821370E1,-3.503092289E0,-9.544969559E0,-2.900100946E0,1.057301683E1
3.488061860E1,-3.431307554E0,-9.523433685E0,-2.816352367E0,1.050721187E1
3.488302344E1,-3.354737282E0,-9.523433685E0,-2.715853691E0,1.045590324E1
3.488542834E1,-3.280559778E0,-9.497113228E0,-2.591426849E0,1.037654688E1
3.488783324E1,-3.220739365E0,-9.473184586E0,-2.474178553E0,1.030708241E1
3.489023813E1,-3.160918713E0,-9.444471359E0,-2.347358942E0,1.023227933E1
3.489264297E1,-3.093919754E0,-9.425328255E0,-2.206182480E0,1.016249936E1
3.489504787E1,-3.048455954E0,-9.384650230E0,-2.055434704E0,1.007916442E1
3.489745277E1,-3.010170937E0,-9.348757744E0,-1.895115495E0,1.000259282E1
3.489985766E1,-2.967100143E0,-9.329615593E0,-1.725225091E0,9.940916054E0
3.490226251E1,-2.924029350E0,-9.305686951E0,-1.555334687E0,9.877490737E0
3.490466740E1,-2.888136864E0,-9.265008926E0,-1.397408366E0,9.804818973E0
3.490707230E1,-2.854637384E0,-9.226723671E0,-1.222732425E0,9.735320173E0
3.490947719E1,-2.830709219E0,-9.190832138E0,-1.040877819E0,9.673041750E0
3.491188209E1,-2.825923443E0,-9.147761345E0,-8.853443861E-1,9.615155517E0
3.491428693E1,-2.792423964E0,-9.092725754E0,-7.202396393E-1,9.539079534E0
3.491669183E1,-2.780459881E0,-9.037691116E0,-5.551348329E-1,9.472011009E0
3.491909672E1,-2.763710260E0,-8.997013092E0,-4.115654826E-1,9.420919548E0
3.492150162E1,-2.758924484E0,-8.951549530E0,-2.656033039E-1,9.370829654E0
3.492390646E1,-2.768495798E0,-8.913264275E0,-1.316052526E-1,9.334247102E0
3.492631136E1,-2.742174864E0,-8.884550095E0,-2.632104978E-2,9.298142081E0
3.492871626E1,-2.746960402E0,-8.834300995E0,9.332008660E-2,9.251992983E0
3.493112115E1,-2.746960402E0,-8.786444664E0,1.962114573E-1,9.207925945E0
3.493352600E1,-2.763710260E0,-8.740981102E0,2.703889608E-1,9.171475084E0
3.493593089E1,-2.766103029E0,-8.700303078E0,3.182454109E-1,9.134981103E0
3.493833579E1,-2.780459881E0,-8.662017822E0,3.613162339E-1,9.104507638E0
3.494074068E1,-2.787638426E0,-8.606983185E0,4.043870270E-1,9.056192158E0
3.494314558E1,-2.790031195E0,-8.566305161E0,4.426721931E-1,9.020078539E0
3.494555042E1,-2.816352367E0,-8.535198212E0,4.713860750E-1,9.000202998E0
3.494795532E1,-2.821137905E0,-8.523234367E0,4.881358147E-1,8.991252401E0
3.495036021E1,-2.861815929E0,-8.523234367E0,4.977070987E-1,9.004622527E0
3.495276511E1,-2.904886723E0,-8.513663292E0,4.761717021E-1,9.008194548E0
3.495516995E1,-2.916850805E0,-8.525627136E0,4.426721931E-1,9.021657018E0
3.495757485E1,-2.926422119E0,-8.523234367E0,3.876372576E-1,9.019963035E0
3.495997975E1,-2.952743053E0,-8.511270523E0,3.469592929E-1,9.015586404E0
3.496238464E1,-2.945564747E0,-8.513663292E0,2.967100143E-1,9.013703521E0
3.496478954E1,-2.928814888E0,-8.494520187E0,2.249253243E-1,8.988071054E0
3.496719438E1,-2.902493954E0,-8.487341881E0,1.651047617E-1,8.971438175E0
3.496959928E1,-2.880958557E0,-8.499305725E0,9.810572863E-2,8.974839539E0
3.497200417E1,-2.873780012E0,-8.489734650E0,4.785645381E-2,8.963062882E0
3.497440902E1,-2.828316450E0,-8.480163574E0,-1.674975827E-2,8.939397560E0
3.497681391E1,-2.792423964E0,-8.511270523E0,-8.135596663E-2,8.958011850E0
3.497921881E1,-2.758924484E0,-8.511270523E0,-1.531406492E-1,8.948566493E0
3.498162370E1,-2.739781857E0,-8.518448830E0,-2.249253243E-1,8.951031588E0
3.498402860E1,-2.715853691E0,-8.537590981E0,-2.943171859E-1,8.963980345E0
3.498643344E1,-2.689532757E0,-8.539983749E0,-3.684946895E-1,8.961065630E0
3.498883834E1,-2.663211584E0,-8.571090698E0,-4.378865361E-1,8.985991115E0
3.499124324E1,-2.660818815E0,-8.573483467E0,-5.096712112E-1,8.991348079E0
3.499364813E1,-2.641676188E0,-8.590232849E0,-5.742774606E-1,9.005573168E0
3.499605297E1,-2.620140791E0,-8.609375954E0,-6.388836503E-1,9.021899157E0
3.499845787E1,-2.615355253E0,-8.623732567E0,-7.178468108E-1,9.040141068E0
3.500086277E1,-2.600998163E0,-8.647661209E0,-7.752745152E-1,9.063569187E0
3.500326766E1,-2.591426849E0,-8.654839516E0,-8.279166222E-1,9.072330797E0
3.500567251E1,-2.584248543E0,-8.676374435E0,-8.781659007E-1,9.095547769E0
3.500807740E1,-2.603390932E0,-8.709874153E0,-9.212366939E-1,9.137189347E0
3.501048230E1,-2.600998163E0,-8.712266922E0,-9.762716293E-1,9.144500679E0
3.501288719E1,-2.624926329E0,-8.743373871E0,-1.019342422E0,9.185634646E0
3.501529209E1,-2.646461725E0,-8.743373871E0,-1.048056364E0,9.195040427E0
3.501769693E1,-2.672782898E0,-8.772088051E0,-1.081555843E0,9.233799881E0
3.502010183E1,-2.696711063E0,-8.803194046E0,-1.115055323E0,9.274255999E0
3.502250672E1,-2.723032236E0,-8.822337151E0,-1.160519004E0,9.305661810E0
3.502491162E1,-2.744567633E0,-8.807980537E0,-1.172483087E0,9.299886517E0
3.502731646E1,-2.768495798E0,-8.812766075E0,-1.174875975E0,9.311806937E0
3.502972136E1,-2.806781054E0,-8.798408508E0,-1.191625714E0,9.311819586E0
3.503212626E1,-2.842673302E0,-8.798408508E0,-1.215553880E0,9.325789780E0
3.503453115E1,-2.885744095E0,-8.812766075E0,-1.225125194E0,9.353785149E0
3.503693600E1,-2.892922640E0,-8.817551613E0,-1.225125194E0,9.360510114E0
3.503934089E1,-2.916850805E0,-8.805587769E0,-1.249053478E0,9.359835958E0
3.504174579E1,-2.947957516E0,-8.800801277E0,-1.280160069E0,9.369277797E0
3.504415068E1,-2.983849764E0,-8.793622971E0,-1.299302697E0,9.376531974E0
3.504655558E1,-3.017349243E0,-8.793622971E0,-1.318445325E0,9.389914775E0
3.504896042E1,-3.058027267E0,-8.803194046E0,-1.337587833E0,9.414717064E0
3.505136532E1,-3.098705292E0,-8.819944382E0,-1.342373490E0,9.444329514E0
3.505377021E1,-3.127419233E0,-8.798408508E0,-1.344766378E0,9.434041549E0
3.505617511E1,-3.180061340E0,-8.805587769E0,-1.359123230E0,9.460358452E0
3.505857995E1,-3.223132133E0,-8.807980537E0,-1.366301775E0,9.478179279E0
3.506098485E1,-3.249453068E0,-8.812766075E0,-1.373480201E0,9.492641308E0
3.506338974E1,-3.266202927E0,-8.779266357E0,-1.371087432E0,9.466967840E0
3.506579464E1,-3.285345554E0,-8.767302513E0,-1.368694544E0,9.462156917E0
3.506819948E1,-3.349951744E0,-8.752944946E0,-1.361516118E0,9.470477710E0
3.507060438E1,-3.373879910E0,-8.740981102E0,-1.351944804E0,9.466550112E0
3.507300928E1,-3.419343472E0,-8.709874153E0,-1.342373490E0,9.452818846E0
3.507541417E1,-3.462414265E0,-8.681160927E0,-1.328016520E0,9.440047429E0
3.507781902E1,-3.483949661E0,-8.664410591E0,-1.304088354E0,9.429239766E0
3.508022391E1,-3.495913982E0,-8.633303642E0,-1.296909928E0,9.404111958E0
3.508262881E1,-3.517449379E0,-8.599804878E0,-1.275374413E0,9.378468637E0
3.508503370E1,-3.548556089E0,-8.583054543E0,-1.263410330E0,9.373221499E0
3.508743860E1,-3.562912941E0,-8.568697929E0,-1.222732425E0,9.360128600E0
3.508984344E1,-3.589233875E0,-8.547162056E0,-1.198804140E0,9.347390566E0
3.509224834E1,-3.603590965E0,-8.525627136E0,-1.162911773E0,9.328694962E0
3.509465324E1,-3.632304668E0,-8.528019905E0,-1.127019525E0,9.337608565E0
3.509705813E1,-3.661018610E0,-8.525627136E0,-1.100698471E0,9.343495730E0
3.509946297E1,-3.672982693E0,-8.484949112E0,-1.076770186E0,9.308307973E0
3.510186787E1,-3.718446493E0,-8.480163574E0,-1.062413216E0,9.320340144E0
3.510427277E1,-3.725624800E0,-8.458627701E0,-1.028913736E0,9.299856247E0
3.510667766E1,-3.732803345E0,-8.439485550E0,-1.004985452E0,9.282711507E0
3.510908251E1,-3.763910055E0,-8.422736168E0,-9.858429432E-1,9.278005700E0
3.511148740E1,-3.775874138E0,-8.408378601E0,-9.667003751E-1,9.267824223E0
3.511389230E1,-3.771088600E0,-8.389236450E0,-9.451649189E-1,9.246282181E0
3.511629719E1,-3.785445452E0,-8.386843681E0,-9.260223508E-1,9.248040960E0
3.511870204E1,-3.780659676E0,-8.362915039E0,-9.092726111E-1,9.222717182E0
3.512110693E1,-3.785445452E0,-8.334200859E0,-8.829515576E-1,9.196091816E0
3.512351183E1,-3.806980848E0,-8.307880402E0,-8.638089895E-1,9.179332542E0
3.512591672E1,-3.795016766E0,-8.305487633E0,-8.422735929E-1,9.170207297E0
3.512832162E1,-3.783052683E0,-8.288737297E0,-8.159525394E-1,9.147700920E0
3.513072646E1,-3.790230989E0,-8.276773453E0,-7.896314859E-1,9.137524152E0
3.513313136E1,-3.795016766E0,-8.252845764E0,-7.824530005E-1,9.117228096E0
3.513553626E1,-3.795016766E0,-8.224131584E0,-7.609176040E-1,9.089416272E0
3.513794115E1,-3.775874138E0,-8.185846329E0,-7.345965505E-1,9.044608212E0
3.514034600E1,-3.783052683E0,-8.173882484E0,-6.963114142E-1,9.033752933E0
3.514275089E1,-3.768695593E0,-8.166703224E0,-6.843472719E-1,9.020334762E0
3.514515579E1,-3.766302824E0,-8.176275253E0,-6.604190469E-1,9.026221097E0
3.514756068E1,-3.773481369E0,-8.166703224E0,-6.221339107E-1,9.017829772E0
3.514996553E1,-3.787838221E0,-8.145168304E0,-5.982056856E-1,9.002740424E0
3.515237042E1,-3.790230989E0,-8.159524918E0,-5.623133183E-1,9.014426998E0
3.515477532E1,-3.797409534E0,-8.157132149E0,-5.503492355E-1,9.014544267E0
3.515718021E1,-3.811766386E0,-8.166703224E0,-5.264210105E-1,9.027830504E0
3.515958506E1,-3.797409534E0,-8.161917686E0,-5.048855543E-1,9.016214778E0
3.516198995E1,-3.787838221E0,-8.176275253E0,-4.905286431E-1,9.024401019E0
3.516439485E1,-3.773481369E0,-8.195417404E0,-4.809573591E-1,9.035228168E0
3.516679974E1,-3.742374659E0,-8.212167740E0,-4.498506486E-1,9.035896894E0
3.516920459E1,-3.723232031E0,-8.209774017E0,-4.283152521E-1,9.024760392E0
3.517160949E1,-3.680161238E0,-8.231309891E0,-4.163511395E-1,9.026150759E0
3.517401438E1,-3.653840065E0,-8.236095428E0,-4.067798555E-1,9.019383847E0
3.517641928E1,-3.589233875E0,-8.240880966E0,-3.756731451E-1,8.996435362E0
3.517882412E1,-3.555734396E0,-8.250452042E0,-3.493520916E-1,8.990842723E0
3.518122902E1,-3.536591768E0,-8.271987915E0,-3.302095234E-1,9.002349901E0
3.518363391E1,-3.503092289E0,-8.283951759E0,-3.302095234E-1,9.000252811E0
3.518603881E1,-3.503092289E0,-8.293522835E0,-3.182454109E-1,9.008632346E0
3.518844370E1,-3.505485058E0,-8.319844246E0,-3.110669553E-1,9.033548385E0
3.519084855E1,-3.503092289E0,-8.353343964E0,-2.967100143E-1,9.063004347E0
3.519325344E1,-3.510270834E0,-8.377271652E0,-2.847459018E-1,9.087450792E0
3.519565834E1,-3.517449379E0,-8.417949677E0,-2.847459018E-1,9.127727380E0
3.519806324E1,-3.546163082E0,-8.482556343E0,-2.991028428E-1,9.198831297E0
3.520046808E1,-3.555734396E0,-8.532805443E0,-3.038884699E-1,9.249019625E0
3.520287297E1,-3.558127165E0,-8.599804878E0,-3.278166950E-1,9.312592370E0
3.520527787E1,-3.560520172E0,-8.650053978E0,-3.445664644E-1,9.360526896E0
3.520768277E1,-3.562912941E0,-8.719446182E0,-3.780659735E-1,9.426877756E0
3.521008761E1,-3.558127165E0,-8.786444664E0,-4.043870270E-1,9.488171985E0
3.521249251E1,-3.543770313E0,-8.848658562E0,-4.163511395E-1,9.540986042E0
3.521489740E1,-3.546163082E0,-8.894122124E0,-4.618147612E-1,9.586133414E0
3.521730230E1,-3.548556089E0,-8.930013657E0,-5.000999570E-1,9.622239562E0
3.521970719E1,-3.553341627E0,-9.004191399E0,-5.431707501E-1,9.695191278E0
3.522211204E1,-3.565305710E0,-9.064012527E0,-6.005984545E-1,9.758506361E0
3.522451693E1,-3.584448338E0,-9.090332985E0,-6.364908218E-1,9.792218555E0
3.522692183E1,-3.589233875E0,-9.131011009E0,-6.628118753E-1,9.833477586E0
3.522932672E1,-3.613162279E0,-9.169296265E0,-6.987041831E-1,9.880239024E0
3.523173157E1,-3.637090445E0,-9.224330902E0,-7.609176040E-1,9.944631873E0
3.523413646E1,-3.649054527E0,-9.241081238E0,-8.159525394E-1,9.968899635E0
3.523654136E1,-3.682554007E0,-9.265008926E0,-8.614161611E-1,1.000717903E1
3.523894626E1,-3.713660717E0,-9.298508644E0,-8.949156404E-1,1.005258240E1
3.524135110E1,-3.756731510E0,-9.322437286E0,-9.212366939E-1,1.009304442E1
3.524375600E1,-3.792623997E0,-9.346364975E0,-9.571290612E-1,1.013186217E1
3.524616089E1,-3.845266104E0,-9.375079155E0,-9.978070259E-1,1.018203317E1
3.524856579E1,-3.888336897E0,-9.422935486E0,-1.028913736E0,1.024546439E1
3.525097063E1,-3.924229145E0,-9.475577354E0,-1.055234790E0,1.031017270E1
3.525337553E1,-3.964907169E0,-9.499505997E0,-1.093519926E0,1.035166116E1
3.525578042E1,-3.972085476E0,-9.535398483E0,-1.131805062E0,1.039145177E1
3.525818532E1,-3.991228104E0,-9.564111710E0,-1.148554921E0,1.042695128E1
3.526059016E1,-4.010370731E0,-9.566504478E0,-1.158126116E0,1.043754461E1
3.526299506E1,-4.034298897E0,-9.578469276E0,-1.167697430E0,1.045878380E1
3.526539995E1,-4.048655987E0,-9.561718941E0,-1.172483087E0,1.044953592E1
3.526780485E1,-4.082155228E0,-9.576076508E0,-1.153340459E0,1.047355846E1
3.527020974E1,-4.082155228E0,-9.561718941E0,-1.136590719E0,1.045859928E1
3.527261459E1,-4.094119549E0,-9.535398483E0,-1.115055323E0,1.043690507E1
3.527501948E1,-4.110869408E0,-9.528220177E0,-1.112662554E0,1.043667787E1
3.527742438E1,-4.141975880E0,-9.530612946E0,-1.064806104E0,1.044616482E1
3.527982928E1,-4.156332970E0,-9.533005714E0,-1.028913736E0,1.045045287E1
3.528223412E1,-4.153940201E0,-9.511469841E0,-9.906286001E-1,1.042615091E1
3.528463902E1,-4.141975880E0,-9.489934921E0,-9.571290612E-1,1.039860207E1
3.528704391E1,-4.132404804E0,-9.473184586E0,-9.140582681E-1,1.037562038E1
3.528944881E1,-4.130012035E0,-9.446864128E0,-8.566305041E-1,1.034572651E1
3.529185365E1,-4.125226021E0,-9.401400566E0,-8.111668825E-1,1.029863166E1
3.529425855E1,-4.137190342E0,-9.355937004E0,-7.489534616E-1,1.025723318E1
3.529666344E1,-4.125226021E0,-9.312865257E0,-6.963114142E-1,1.020939756E1
3.529906834E1,-4.151547432E0,-9.262616158E0,-6.460621357E-1,1.017097834E1
3.530147318E1,-4.163511276E0,-9.236295700E0,-5.862415433E-1,1.014828377E1
3.530387808E1,-4.194618225E0,-9.214759827E0,-5.120640397E-1,1.013749625E1
3.530628297E1,-4.216153622E0,-9.219545364E0,-4.594219327E-1,1.014825288E1
3.530868787E1,-4.237689018E0,-9.233902931E0,-3.972085714E-1,1.016763228E1
3.531109277E1,-4.290330887E0,-9.260223389E0,-3.732803464E-1,1.021263994E1
3.531349761E1,-4.352544308E0,-9.334401131E0,-3.182454109E-1,1.030422081E1
3.531590251E1,-4.412364960E0,-9.434899330E0,-2.871387303E-1,1.041963236E1
3.531830740E1,-4.486542225E0,-9.566504478E0,-2.799602449E-1,1.057002587E1
3.532071230E1,-4.551148891E0,-9.719645500E0,-2.847459018E-1,1.073617926E1
3.532311714E1,-4.630111694E0,-9.908679008E0,-2.775674164E-1,1.094060774E1
3.532552204E1,-4.692325115E0,-1.010728264E1,-2.919243574E-1,1.114721029E1
3.532792693E1,-4.728217602E0,-1.031067276E1,-2.967100143E-1,1.134698424E1
3.533033183E1,-4.737788677E0,-1.052602673E1,-3.206382394E-1,1.154758369E1
3.533273667E1,-4.725824833E0,-1.074138069E1,-3.756731451E-1,1.174103104E1
3.533514157E1,-4.701896667E0,-1.094955635E1,-4.235295951E-1,1.192392527E1
3.533754646E1,-4.639683247E0,-1.111705399E1,-4.522434771E-1,1.205487761E1
3.533995136E1,-4.558327198E0,-1.128455162E1,-4.929214716E-1,1.218041147E1
3.534235620E1,-4.438685894E0,-1.143769264E1,-5.503492355E-1,1.228110865E1
3.534476110E1,-4.307080746E0,-1.154297638E1,-5.814558864E-1,1.233407229E1
3.534716600E1,-4.180261135E0,-1.165304661E1,-6.317051649E-1,1.239625467E1
3.534957089E1,-4.041477680E0,-1.175354481E1,-6.604190469E-1,1.244650596E1
3.535197574E1,-3.914657831E0,-1.182772255E1,-6.532405615E-1,1.247582822E1
3.535438063E1,-3.806980848E0,-1.191386414E1,-6.436693072E-1,1.252388007E1
3.535678553E1,-3.713660717E0,-1.198086262E1,-6.484549642E-1,1.255996970E1
3.535919042E1,-3.629911900E0,-1.201914787E1,-6.747759581E-1,1.257344418E1
3.536159532E1,-3.622733593E0,-1.197129154E1,-6.819544435E-1,1.252601620E1
3.536400016E1,-3.637090445E0,-1.192582798E1,-6.005984545E-1,1.248256858E1
3.536640506E1,-3.491128206E0,-1.199761295E1,-6.747759581E-1,1.251343339E1
3.536880995E1,-3.244667530E0,-1.210528946E1,-7.154539824E-1,1.255299863E1
3.537121485E1,-3.067598581E0,-1.211486149E1,-6.388836503E-1,1.251352078E1
3.537361969E1,-2.988635540E0,-1.206939697E1,-5.982056856E-1,1.244829851E1
3.537602459E1,-2.981456995E0,-1.199522018E1,-6.293123364E-1,1.237620407E1
3.537842949E1,-2.993421078E0,-1.193300629E1,-6.436693072E-1,1.231955839E1
3.538083438E1,-3.002992392E0,-1.184447193E1,-6.077769399E-1,1.223433167E1
3.538323922E1,-3.010170937E0,-1.176790142E1,-5.838487148E-1,1.216081873E1
3.538564412E1,-3.034099102E0,-1.166022491E1,-5.503492355E-1,1.206107320E1
3.538804902E1,-3.058027267E0,-1.155254745E1,-5.000999570E-1,1.196089392E1
3.539045391E1,-3.110669374E0,-1.141137123E1,-4.450650215E-1,1.183612015E1
3.539285881E1,-3.187239647E0,-1.129412270E1,-3.972085714E-1,1.174195378E1
3.539526365E1,-3.302095175E0,-1.114098263E1,-3.421736360E-1,1.162507674E1
3.539766855E1,-3.402593851E0,-1.100698376E1,-2.632105052E-1,1.152391496E1
3.540007344E1,-3.517449379E0,-1.087059307E1,-1.914258152E-1,1.142711196E1
3.540247834E1,-3.649054527E0,-1.069591713E1,-1.148554832E-1,1.130183321E1
3.540488318E1,-3.751945972E0,-1.053799057E1,-2.392822690E-2,1.118601432E1
3.540728808E1,-3.804588079E0,-1.038006496E1,3.349951655E-2,1.105539512E1
3.540969297E1,-3.850051641E0,-1.024845982E1,1.172483116E-1,1.094840506E1
3.541209782E1,-3.888336897E0,-1.010249710E1,1.866401732E-1,1.082656206E1
3.541450271E1,-3.878765583E0,-9.951749802E0,2.656033039E-1,1.068422630E1
3.541690761E1,-3.885943890E0,-9.824930191E0,3.158525825E-1,1.057022119E1
3.541931251E1,-3.878765583E0,-9.700503349E0,3.900300860E-1,1.045450674E1
3.542171740E1,-3.895515203E0,-9.604789734E0,4.450650215E-1,1.037425214E1
3.542412224E1,-3.888336897E0,-9.499505997E0,4.881358147E-1,1.027609141E1
3.542652714E1,-3.881158352E0,-9.396614075E0,4.881358147E-1,1.017831139E1
3.542893204E1,-3.902693748E0,-9.336793900E0,5.120640397E-1,1.013256870E1
3.543133693E1,-3.924229145E0,-9.308079720E0,5.048855543E-1,1.011409076E1
3.543374178E1,-3.969692707E0,-9.305686951E0,4.809573591E-1,1.012845446E1
3.543614667E1,-3.998406649E0,-9.329615593E0,4.402793646E-1,1.015986362E1
3.543855157E1,-3.984049797E0,-9.341579437E0,3.684946895E-1,1.016235935E1
3.544095646E1,-3.976871252E0,-9.358329773E0,2.895315289E-1,1.017239744E1
3.544336136E1,-3.957728624E0,-9.394221306E0,2.105683982E-1,1.019604575E1
3.544576620E1,-3.933800459E0,-9.415757179E0,1.531406492E-1,1.020562205E1
3.544817110E1,-3.857230186E0,-9.437292099E0,4.785645381E-2,1.019524385E1
3.545057600E1,-3.730410576E0,-9.473184586E0,-4.067798331E-2,1.018129874E1
3.545298089E1,-3.608376503E0,-9.497113228E0,-1.459621787E-1,1.016055341E1
3.545538574E1,-3.467200041E0,-9.511469841E0,-2.344966233E-1,1.012642698E1
3.545779063E1,-3.302095175E0,-9.521040916E0,-3.158525825E-1,1.008235169E1
3.546019553E1,-3.158525944E0,-9.528220177E0,-3.948157430E-1,1.004585215E1
3.546260042E1,-2.950350285E0,-9.528220177E0,-4.905286431E-1,9.986599265E0
3.546500527E1,-2.787638426E0,-9.509077072E0,-5.455635786E-1,9.924268959E0
3.546741016E1,-2.632104874E0,-9.521040916E0,-6.101697683E-1,9.896994662E0
3.546981506E1,-2.481357098E0,-9.533005714E0,-6.795616150E-1,9.874063752E0
3.547221995E1,-2.385644197E0,-9.516255379E0,-7.513462901E-1,9.839458111E0
3.547462480E1,-2.318645239E0,-9.501898766E0,-7.968099117E-1,9.813108678E0
3.547702969E1,-2.239681959E0,-9.518648148E0,-7.968099117E-1,9.811001166E0
3.547943459E1,-2.120040894E0,-9.549755096E0,-8.781659007E-1,9.821586997E0
3.548183948E1,-2.038684845E0,-9.559326172E0,-9.044869542E-1,9.816060789E0
3.548424433E1,-2.002792597E0,-9.513862610E0,-8.877372146E-1,9.762829370E0
3.548664922E1,-1.993221283E0,-9.458827972E0,-9.164510965E-1,9.709904238E0
3.548905412E1,-1.966900229E0,-9.427721024E0,-9.427721500E-1,9.676747364E0
3.549145902E1,-1.928615093E0,-9.401400566E0,-9.379864931E-1,9.642909698E0
3.549386386E1,-1.914258122E0,-9.372686386E0,-9.164510965E-1,9.609969660E0
3.549626876E1,-1.921436548E0,-9.334401131E0,-9.116654396E-1,9.573614613E0
3.549867365E1,-1.942971945E0,-9.288937569E0,-8.829515576E-1,9.530955072E0
3.550107855E1,-1.981257200E0,-9.245866776E0,-8.518448472E-1,9.494054569E0
